Serial Number,WE02710ED
Sample ID,00532
Start Time,2025-09-11 16:47:41 UTC
Duration,0:04:06
Total Volume (l),3.02
Distance (m),62
Peak Pressure (psi),11.0
Avg Flow (l/min),0.7
Avg Rate (mL/m),56.9
Avg Speed (m/s),0.2


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
40,0.36,6.88,1.00,67.60,0.25,45.140833,-66.258271,9.3,2.2,
42,0.40,6.95,1.00,67.70,0.25,45.140828,-66.258272,9.3,2.2,
44,0.43,7.18,1.00,67.94,0.24,45.140824,-66.258273,9.3,2.2,
46,0.46,7.27,1.00,68.28,0.24,45.140820,-66.258272,9.3,2.2,
48,0.50,7.97,0.99,68.69,0.24,45.140815,-66.258275,9.3,2.2,
50,0.53,7.19,1.00,69.81,0.23,45.140812,-66.258276,9.3,2.1,
52,0.56,7.45,1.00,72.17,0.23,45.140808,-66.258277,9.2,2.1,
54,0.60,7.92,0.99,71.72,0.23,45.140805,-66.258278,9.1,2.1,
56,0.63,8.12,1.00,74.01,0.22,45.140801,-66.258278,9.0,2.1,
58,0.67,8.14,1.00,76.72,0.21,45.140798,-66.258279,9.0,2.1,
60,0.70,8.15,1.00,78.25,0.21,45.140794,-66.258280,9.0,2.1,
62,0.73,7.99,1.00,81.62,0.20,45.140791,-66.258281,8.9,2.1,
64,0.76,8.03,1.00,84.75,0.19,45.140788,-66.258281,8.8,2.1,
66,0.80,7.92,1.00,88.00,0.19,45.140784,-66.258282,8.7,2.1,
68,0.83,7.96,1.00,91.58,0.18,45.140782,-66.258282,8.7,2.1,
70,0.87,8.03,1.00,96.01,0.17,45.140779,-66.258282,8.7,2.2,
72,0.90,7.81,1.00,97.13,0.17,45.140776,-66.258282,8.7,2.2,
74,0.93,7.74,1.00,102.25,0.16,45.140774,-66.258282,8.8,2.2,
76,0.96,7.82,1.00,105.99,0.16,45.140772,-66.258280,8.9,2.2,
78,1.00,8.15,1.00,104.66,0.16,45.140769,-66.258279,9.0,2.2,
80,1.03,7.93,1.00,104.00,0.16,45.140767,-66.258278,9.1,2.2,
82,1.06,7.89,0.99,104.73,0.16,45.140765,-66.258279,9.0,2.2,
84,1.10,7.78,1.00,106.73,0.16,45.140763,-66.258279,8.9,2.2,
86,1.13,7.76,1.00,108.65,0.15,45.140760,-66.258280,9.1,2.2,
88,1.17,7.92,1.00,109.61,0.15,45.140758,-66.258280,9.1,2.2,
90,1.20,7.94,1.00,109.54,0.15,45.140756,-66.258281,9.0,2.1,
92,1.23,8.02,1.00,107.46,0.16,45.140752,-66.258281,9.0,2.1,
94,1.27,8.12,1.00,104.92,0.16,45.140749,-66.258281,9.0,2.1,
96,1.30,7.85,1.00,104.92,0.16,45.140747,-66.258282,9.0,2.1,
98,1.33,7.88,1.00,104.43,0.16,45.140744,-66.258282,9.1,2.1,
100,1.37,7.76,1.00,106.33,0.16,45.140741,-66.258281,9.1,2.2,
102,1.40,8.08,1.00,101.87,0.17,45.140737,-66.258282,9.2,2.2,
104,1.43,7.99,1.00,100.19,0.17,45.140734,-66.258282,9.2,2.2,
106,1.47,8.11,1.00,97.13,0.17,45.140730,-66.258284,9.2,2.2,
108,1.50,7.89,1.00,95.10,0.18,45.140726,-66.258283,9.2,2.2,
110,1.53,8.09,1.00,93.95,0.18,45.140723,-66.258280,9.4,4.5,
112,1.57,8.17,1.00,93.66,0.18,45.140720,-66.258277,9.4,4.5,
114,1.60,8.11,1.00,92.64,0.18,45.140717,-66.258274,9.4,4.5,
116,1.63,7.89,1.00,90.53,0.18,45.140713,-66.258274,9.3,4.5,
118,1.67,7.91,1.00,91.63,0.18,45.140711,-66.258273,9.3,4.5,
120,1.70,7.97,1.00,91.02,0.18,45.140708,-66.258271,9.3,4.5,
122,1.73,7.93,1.00,90.83,0.18,45.140704,-66.258269,9.3,4.5,
124,1.77,8.08,1.00,93.63,0.18,45.140702,-66.258266,9.4,4.5,
126,1.80,7.93,1.00,94.19,0.18,45.140698,-66.258263,9.6,4.5,
128,1.83,8.21,1.00,94.94,0.18,45.140695,-66.258262,9.6,4.5,
130,1.87,7.92,1.00,93.92,0.18,45.140692,-66.258261,9.7,4.5,
132,1.90,8.09,1.00,93.01,0.18,45.140688,-66.258257,9.8,4.5,
134,1.93,8.24,1.00,89.70,0.19,45.140683,-66.258260,9.7,4.5,
136,1.97,8.18,1.01,88.48,0.20,45.140678,-66.258263,9.6,4.5,
138,2.00,6.48,1.01,83.37,0.20,45.140674,-66.258261,9.7,4.5,
140,2.03,7.03,0.99,78.03,0.22,45.140668,-66.258252,10.2,4.5,
142,2.07,6.98,1.00,75.72,0.22,45.140663,-66.258253,10.1,4.5,
144,2.10,7.21,1.00,70.03,0.25,45.140656,-66.258253,10.0,4.5,
146,2.13,7.39,1.00,65.77,0.26,45.140649,-66.258254,9.8,4.5,
148,2.17,6.84,1.00,62.34,0.27,45.140644,-66.258259,9.7,4.5,
150,2.20,6.95,1.00,61.05,0.28,45.140639,-66.258265,9.4,4.5,
152,2.23,7.17,1.00,59.67,0.28,45.140634,-66.258267,9.4,4.5,
154,2.27,7.51,0.99,58.53,0.29,45.140628,-66.258270,9.3,4.5,
156,2.30,7.75,0.99,56.25,0.29,45.140621,-66.258271,9.6,4.5,
158,2.33,7.64,1.00,56.81,0.30,45.140616,-66.258274,9.6,4.5,
160,2.37,7.74,1.00,57.45,0.28,45.140611,-66.258271,9.8,4.5,
162,2.40,8.30,1.00,58.60,0.29,45.140605,-66.258269,9.8,4.5,
164,2.43,8.08,1.00,58.84,0.28,45.140601,-66.258271,9.7,4.5,
166,2.47,8.11,1.00,60.92,0.27,45.140596,-66.258275,9.4,4.5,
168,2.50,8.31,1.00,60.26,0.28,45.140591,-66.258278,9.3,4.5,
170,2.53,8.23,1.00,60.72,0.27,45.140586,-66.258281,9.1,4.5,
172,2.57,8.42,1.00,61.66,0.27,45.140582,-66.258284,9.0,4.5,
174,2.60,8.11,1.00,61.44,0.27,45.140578,-66.258285,9.0,4.5,
176,2.63,8.34,1.00,63.29,0.26,45.140574,-66.258286,8.9,4.5,
178,2.67,8.19,1.00,63.13,0.26,45.140570,-66.258289,8.9,4.5,
180,2.70,8.17,1.00,63.30,0.27,45.140565,-66.258289,9.2,4.5,
182,2.73,8.18,1.00,62.95,0.26,45.140560,-66.258292,9.2,4.5,
184,2.77,6.26,1.00,63.11,0.26,45.140555,-66.258295,9.1,4.5,
186,2.80,5.47,1.01,64.24,0.26,45.140550,-66.258293,9.3,4.5,
188,2.83,5.23,1.01,63.41,0.27,45.140544,-66.258291,9.5,4.5,
190,2.87,5.26,1.00,60.13,0.28,45.140540,-66.258290,9.8,4.5,
192,2.90,4.96,1.00,59.07,0.28,45.140536,-66.258286,10.2,4.5,
194,2.93,3.95,0.93,55.60,0.28,45.140531,-66.258285,10.1,4.5,
196,2.96,0.45,0.94,55.68,0.28,45.140528,-66.258282,10.3,4.5,
198,3.00,0.21,1.04,60.65,0.29,45.140523,-66.258281,10.4,4.5,
200,3.02,0.75,0.64,36.49,0.29,45.140518,-66.258282,10.4,4.5,
202,3.02,0.75,0.32,17.99,0.30,45.140513,-66.258283,10.3,4.5,
204,3.02,0.73,0.11,6.18,0.30,45.140511,-66.258283,10.8,4.5,l
206,3.02,0.75,0.03,1.65,0.30,45.140509,-66.258285,11.1,4.5,lm
208,3.02,0.76,0.01,0.57,0.28,45.140508,-66.258287,11.4,4.5,lm
210,3.02,0.82,0.01,0.61,0.27,45.140505,-66.258289,11.5,2.3,lm
212,3.02,0.77,0.00,0.00,0.27,45.140501,-66.258291,11.6,2.3,lm
214,3.02,0.81,0.00,0.00,0.27,45.140498,-66.258295,11.3,2.3,lm
216,3.02,0.78,0.00,0.00,0.26,45.140495,-66.258295,11.3,2.3,lm
218,3.02,0.79,0.00,0.00,0.25,45.140491,-66.258295,11.3,2.3,lm
220,3.02,0.82,0.00,0.00,0.25,45.140489,-66.258296,11.4,2.5,lm
222,3.02,0.79,0.00,0.00,0.24,45.140485,-66.258295,11.5,2.5,lm
224,3.02,0.79,0.00,0.00,0.23,45.140481,-66.258296,11.5,2.5,lm
226,3.02,0.77,0.00,0.00,0.22,45.140479,-66.258298,11.7,2.5,lm
228,3.02,0.81,0.00,0.00,0.22,45.140476,-66.258299,11.8,2.5,lm
230,3.02,0.80,0.00,0.00,0.22,45.140472,-66.258300,11.8,2.5,lm
232,3.02,0.77,0.00,0.00,0.22,45.140469,-66.258300,11.8,2.5,lm
234,3.02,0.78,0.00,0.00,0.22,45.140464,-66.258300,12.0,2.5,lm
236,3.02,0.76,0.00,0.00,0.22,45.140460,-66.258300,12.0,2.5,lm
238,3.02,0.78,0.00,0.00,0.22,45.140457,-66.258300,11.9,2.5,lm
240,3.02,0.74,0.00,0.00,0.22,45.140453,-66.258301,11.8,2.5,lm
242,3.02,0.77,0.00,0.00,0.22,45.140450,-66.258300,11.8,2.5,lm
244,3.02,0.74,0.00,0.00,0.22,45.140447,-66.258299,11.7,2.5,lm
246,3.02,0.74,0.00,0.00,0.22,45.140443,-66.258298,11.7,2.5,lm
